accounting_date,fiscal_year,fiscal_month,calendar_year,calendar_month,calendar_day,company_code,customer_code,customer_district_code,item_code,business_area_code,item_group_code,item_class_code,item_type,bonus_group_code,environment_group_code,technology_group_code,commission_group_code,reporting_classification,light_source,warehouse_code,abc_class_code,abc_class_volume,business_chain_l1_code,business_chain_l1_name,contact_method_code,salesperson_code,order_type_code,market_segment,value_sales,value_cost,value_quantity,value_price_adjustment,currency,item_source_class,invoice_number,line_number,invoice_date,customer_order_number,order_date,dss_update_time
20130409,2013,10,2013,4,9,205,CUST_000264,300,ITEM_000047,LMP                           ,LMP05002                      ,LMP05                         ,7,Trade          ,C                             ,76,NET_SALES                     ,Discontinuing,Traditional,5N2,C,J,ZZ3       ,ProLighting Specialists,NA                            ,SP_000033,NOR,Commercial & Industrial,18.8,8.784,20,0,AUD,,INV_000733,LINE_000014,20130409,ORD_000733,20130408,49:58.7
20130430,2013,10,2013,4,30,205,CUST_000265,300,ITEM_000047,LMP                           ,LMP05002                      ,LMP05                         ,7,Trade          ,C                             ,76,NET_SALES                     ,Discontinuing,Traditional,5V0,D,J,ZZ8       ,EndUser Solutions,NA                            ,SP_000033,CRD,Commercial & Industrial,-1.36,0.0,0,1,AUD,,INV_000734,LINE_000014,20130430,ORD_000734,20130430,49:58.7
20130118,2013,7,2013,1,18,205,CUST_000266,300,ITEM_000047,LMP                           ,LMP05002                      ,LMP05                         ,7,Trade          ,C                             ,76,NET_SALES                     ,Discontinuing,Traditional,5N2,C,J,ZZ2       ,Independent Retailers Association,NA                            ,SP_000053,NOR,Commercial & Industrial,10.0,4.392,10,0,AUD,,INV_000735,LINE_000014,20130118,ORD_000735,20130117,49:58.7
20130619,2013,12,2013,6,19,205,CUST_000267,300,ITEM_000047,LMP                           ,LMP05002                      ,LMP05                         ,7,Trade          ,C                             ,76,NET_SALES                     ,Discontinuing,Traditional,5N2,C,J,NLG,Nationwide Lighting Group,NA                            ,SP_000054,NOR,Commercial & Industrial,25.5,13.176,30,0,AUD,,INV_000736,LINE_000014,20130619,ORD_000736,20130619,49:58.7
20130626,2013,12,2013,6,26,205,CUST_000268,500,ITEM_000047,LMP                           ,LMP05002                      ,LMP05                         ,7,Trade          ,C                             ,76,NET_SALES                     ,Discontinuing,Traditional,5S0,D,J,ZZ3       ,ProLighting Specialists,NA                            ,SP_000055,NOR,Commercial & Industrial,1.87,0.8782,2,0,AUD,,INV_000737,LINE_000014,20130626,ORD_000737,20130626,49:58.7
20130227,2013,8,2013,2,27,101,CUST_000269,400,ITEM_000048,COM                           ,COM99001                      ,COM99                         ,4,Professional   ,P                             ,NA                                      ,NET_SALES                     ,Discontinuing,Traditional,1Q0,D,J,NES,NextGen Electrical Solutions,NA                            ,SP_000006,CRR,Commercial & Industrial,-1452.71,-726.36,-4,0,AUD,,INV_000738,LINE_000001,20130227,ORD_000738,20130227,49:58.7
20130422,2013,10,2013,4,22,101,CUST_000029,200,ITEM_000048,COM                           ,COM99001                      ,COM99                         ,4,Professional   ,P                             ,NA                                      ,NET_SALES                     ,Discontinuing,Traditional,1N1,D,E,MED,Metro Electrical Distributors,NA                            ,SP_000011,CRD,Commercial & Industrial,-2302.1,0.0,0,1,AUD,,INV_000739,LINE_000001,20130422,ORD_000739,20130422,49:58.7
20130109,2013,7,2013,1,9,101,CUST_000014,300,ITEM_000048,COM                           ,COM99001                      ,COM99                         ,4,Professional   ,P                             ,NA                                      ,NET_SALES                     ,Discontinuing,Traditional,1V0,D,J,BPS,BrightPower Solutions,NA                            ,SP_000004,NOR,Commercial & Industrial,526.75,181.59,1,0,AUD,,INV_000740,LINE_000001,20130109,ORD_000740,20130109,49:58.7
20130415,2013,10,2013,4,15,101,CUST_000270,400,ITEM_000048,COM                           ,COM99001                      ,COM99                         ,4,Professional   ,P                             ,NA                                      ,NET_SALES                     ,Discontinuing,Traditional,1Q0,D,J,ZZZ       ,General Suppliers Pty,NA                            ,SP_000025,CSH,Commercial & Industrial,1452.72,1089.54,6,0,AUD,,INV_000741,LINE_000001,20130415,ORD_000741,20130410,49:58.7
20130218,2013,8,2013,2,18,101,CUST_000271,500,ITEM_000048,COM                           ,COM99001                      ,COM99                         ,4,Professional   ,P                             ,NA                                      ,NET_SALES                     ,Discontinuing,Traditional,1S0,J,E,BPS,BrightPower Solutions,NA                            ,SP_000029,PPO,Commercial & Industrial,363.2,181.59,1,0,AUD,,INV_000742,LINE_000002,20130218,ORD_000742,20130204,49:58.7
20130319,2013,9,2013,3,19,101,CUST_000272,600,ITEM_000048,COM                           ,COM99001                      ,COM99                         ,4,Professional   ,P                             ,NA                                      ,NET_SALES                     ,Discontinuing,Traditional,1W0,D,E,MED,Metro Electrical Distributors,EDI                           ,SP_000031,NOR,Commercial & Industrial,363.18,181.59,1,0,AUD,,INV_000743,LINE_000001,20130319,ORD_000743,20130319,49:58.7
20130107,2013,7,2013,1,7,205,CUST_000232,200,ITEM_000049,LMP                           ,LMP02001                      ,LMP02                         ,5,Trade          ,C                             ,CROM                                    ,NET_SALES                     ,Discontinuing,Traditional,5N2,J,J,ZZ2       ,Independent Retailers Association,NA                            ,SP_000045,NOR,Commercial & Industrial,7.8,2.4556,2,0,AUD,,INV_000666,LINE_000014,20130107,ORD_000667,20130107,49:58.7
20130214,2013,8,2013,2,14,205,CUST_000273,400,ITEM_000049,LMP                           ,LMP02001                      ,LMP02                         ,5,Trade          ,C                             ,CROM                                    ,NET_SALES                     ,Discontinuing,Traditional,5N2,J,J,ZZ2       ,Independent Retailers Association,NA                            ,SP_000040,NOR,Commercial & Industrial,33.15,12.278,10,0,AUD,,INV_000744,LINE_000014,20130214,ORD_000744,20130213,49:58.7
20130109,2013,7,2013,1,9,205,CUST_000209,310,ITEM_000049,LMP                           ,LMP02001                      ,LMP02                         ,5,Trade          ,C                             ,CROM                                    ,NET_SALES                     ,Discontinuing,Traditional,5N2,J,J,BPS,BrightPower Solutions,NA                            ,SP_000005,NOR,Commercial & Industrial,195.0,61.39,50,0,AUD,,INV_000745,LINE_000014,20130109,ORD_000745,20130108,49:58.7
20130614,2013,12,2013,6,14,205,CUST_000209,310,ITEM_000049,LMP                           ,LMP02001                      ,LMP02                         ,5,Trade          ,C                             ,CROM                                    ,NET_SALES                     ,Discontinuing,Traditional,5N2,J,J,BPS,BrightPower Solutions,NA                            ,SP_000005,NOR,Commercial & Industrial,78.0,24.556,20,0,AUD,,INV_000746,LINE_000014,20130614,ORD_000746,20130614,49:58.7
20130116,2013,7,2013,1,16,205,CUST_000274,600,ITEM_000049,LMP                           ,LMP02001                      ,LMP02                         ,5,Trade          ,C                             ,CROM                                    ,NET_SALES                     ,Discontinuing,Traditional,5W0,J,J,ZZ2       ,Independent Retailers Association,NA                            ,SP_000056,NOR,Commercial & Industrial,7.02,2.4018,2,0,AUD,,INV_000747,LINE_000014,20130116,ORD_000747,20130116,49:58.7
20130520,2013,11,2013,5,20,205,CUST_000232,200,ITEM_000049,LMP                           ,LMP02001                      ,LMP02                         ,5,Trade          ,C                             ,CROM                                    ,NET_SALES                     ,Discontinuing,Traditional,5N2,J,J,ZZ2       ,Independent Retailers Association,NA                            ,SP_000045,NOR,Commercial & Industrial,21.06,7.3668,6,0,AUD,,INV_000667,LINE_000014,20130520,ORD_000668,20130517,49:58.7
20130402,2013,10,2013,4,2,101,CUST_000275,410,ITEM_000050,COM                           ,COM90001                      ,COM90                         ,6,Professional   ,P                             ,219,NET_SALES                     ,Continuing,Accessories,1Q1,I,E,ELC,ElectraCorp Ltd,TBA                           ,SP_000057,PRO,Commercial & Industrial,594.0,299.97,33,0,AUD,,INV_000748,LINE_000001,20130402,ORD_000748,20130221,49:58.7
20130129,2013,7,2013,1,29,101,CUST_000086,600,ITEM_000051,COM                           ,COM99001                      ,COM99                         ,4,Professional   ,P                             ,NA                                      ,NET_SALES                     ,Discontinuing,Traditional,1W0,E,E,MED,Metro Electrical Distributors,EDI                           ,SP_000024,NOR,Commercial & Industrial,810.76,405.38,2,0,AUD,,INV_000749,LINE_000001,20130129,ORD_000749,20121212,49:58.7
20130405,2013,10,2013,4,5,101,CUST_000276,210,ITEM_000051,COM                           ,COM99001                      ,COM99                         ,4,Professional   ,P                             ,NA                                      ,NET_SALES                     ,Discontinuing,Traditional,1N1,E,E,MED,Metro Electrical Distributors,NA                            ,SP_000021,NOR,Commercial & Industrial,1390.6,810.76,4,0,AUD,,INV_000750,LINE_000001,20130405,ORD_000750,20130318,49:58.7
20130430,2013,10,2013,4,30,205,CUST_000277,200,ITEM_000052,LMP                           ,LMP05002                      ,LMP05                         ,7,Trade          ,C                             ,76,NET_SALES                     ,Discontinuing,Traditional,5N2,G,J,ZZ1       ,Builders Supply Network,NA                            ,SP_000058,NOR,Commercial & Industrial,8.6,3.789,10,0,AUD,,INV_000751,LINE_000014,20130430,ORD_000751,20130430,49:58.7
20130517,2013,11,2013,5,17,205,CUST_000278,400,ITEM_000052,LMP                           ,LMP05002                      ,LMP05                         ,7,Trade          ,C                             ,76,NET_SALES                     ,Discontinuing,Traditional,5N2,G,J,ZZ1       ,Builders Supply Network,NA                            ,SP_000025,NOR,Commercial & Industrial,17.2,7.578,20,0,AUD,,INV_000752,LINE_000014,20130517,ORD_000752,20130415,49:58.7
20130520,2013,11,2013,5,20,205,CUST_000232,200,ITEM_000044,LMP                           ,LMP05017                      ,LMP05                         ,7,Trade          ,C                             ,76,NET_SALES                     ,Discontinuing,Traditional,5N2,J,J,ZZ2       ,Independent Retailers Association,NA                            ,SP_000045,NOR,Commercial & Industrial,3.24,0.873,2,0,AUD,,INV_000667,LINE_000014,20130520,ORD_000668,20130517,49:58.7
20130612,2013,12,2013,6,12,205,CUST_000279,200,ITEM_000044,LMP                           ,LMP05017                      ,LMP05                         ,7,Trade          ,C                             ,76,NET_SALES                     ,Discontinuing,Traditional,5N2,J,J,ZZ2       ,Independent Retailers Association,NA                            ,SP_000045,NOR,Commercial & Industrial,32.4,8.73,20,0,AUD,,INV_000753,LINE_000014,20130612,ORD_000753,20130611,49:58.7
20130212,2013,8,2013,2,12,205,CUST_000280,200,ITEM_000044,LMP                           ,LMP05017                      ,LMP05                         ,7,Trade          ,C                             ,76,NET_SALES                     ,Discontinuing,Traditional,5N2,J,J,ZZ2       ,Independent Retailers Association,NA                            ,SP_000045,NOR,Commercial & Industrial,13.77,4.365,10,0,AUD,,INV_000754,LINE_000014,20130212,ORD_000754,20130211,49:58.7
20130118,2013,7,2013,1,18,205,CUST_000281,200,ITEM_000044,LMP                           ,LMP05017                      ,LMP05                         ,7,Trade          ,C                             ,76,NET_SALES                     ,Discontinuing,Traditional,5N2,J,J,ZZ3       ,ProLighting Specialists,NA                            ,SP_000017,NOR,Commercial & Industrial,14.58,4.622,10,0,AUD,,INV_000755,LINE_000014,20130118,ORD_000755,20130117,49:58.7
20130212,2013,8,2013,2,12,205,CUST_000282,400,ITEM_000044,LMP                           ,LMP05017                      ,LMP05                         ,7,Trade          ,C                             ,76,NET_SALES                     ,Discontinuing,Traditional,5N2,J,J,NES,NextGen Electrical Solutions,NA                            ,SP_000015,NOR,Commercial & Industrial,9.72,2.619,6,0,AUD,,INV_000756,LINE_000014,20130212,ORD_000756,20130211,49:58.7
